DIA_TRANSPORTE,NOMBRE_EMPRESA,LINEA,CANTIDAD,DATO_PRELIMINAR
12/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,2934,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,668,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,3804,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,10179,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,10985,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1027,NO
12/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,7758,NO
12/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,5231,NO
12/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,4601,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,4341,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,638,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,11382,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,8792,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,2378,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,4295,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,5317,NO
12/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,9246,NO
12/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,5593,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,12649,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,9811,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,5210,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,4864,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,8556,NO
12/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,5019,NO
12/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,25755,NO
12/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,8656,NO
13/01/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,8828,NO
13/01/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 720M,39,NO
13/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,7381,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,904,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,9041,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,14367,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,17285,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1580,NO
13/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,9502,NO
13/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,12934,NO
13/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,5978,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,9444,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,23094,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,16103,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,2985,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,8978,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,10284,NO
13/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,18918,NO
13/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,12117,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,19363,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,17796,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,10199,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,5585,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,15489,NO
13/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,5677,NO
13/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,36974,NO
13/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,8569,NO
14/01/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,8398,NO
14/01/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 720M,573,NO
14/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,6566,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,906,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,8239,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,16378,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,17284,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,2015,NO
14/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,9138,NO
14/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,14891,NO
14/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,4502,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,9124,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,22952,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,14349,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,4428,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,7605,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,10807,NO
14/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,18684,NO
14/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,12028,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,20034,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,17231,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,8039,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,5683,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,16240,NO
14/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,5577,NO
14/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,36489,NO
14/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,8605,NO
15/01/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,9563,NO
15/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,6658,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,522,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,9014,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,15313,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,17039,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,2229,NO
15/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,9157,NO
15/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,14440,NO
15/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,5784,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,10444,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,22410,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,14485,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,6138,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,9167,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,9286,NO
15/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,19516,NO
15/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,12430,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,21035,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,17592,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,9681,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,5219,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,16511,NO
15/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,5915,NO
15/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,38084,NO
15/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,9362,NO
16/01/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,9322,NO
16/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,6279,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,889,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,10886,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,13770,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,16003,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,2548,NO
16/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,10950,NO
16/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,14428,NO
16/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,4276,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,8900,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,22495,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,14862,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,4370,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,9452,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,10772,NO
16/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,20149,NO
16/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,11669,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,21078,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,17026,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,9431,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,6453,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,16093,NO
16/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,6032,NO
16/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,37761,NO
16/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,9668,NO
17/01/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,9898,NO
17/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,7754,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,1020,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,9965,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,15434,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,18546,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,2820,NO
17/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,9719,NO
17/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,16353,NO
17/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,5565,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,10418,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,23316,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,15388,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,6296,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,9522,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,11711,NO
17/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,20252,NO
17/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,13384,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,18882,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,21556,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,10673,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,6412,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,17057,NO
17/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,6123,NO
17/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,39731,NO
17/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,11467,NO
18/01/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,6673,NO
18/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,4658,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,934,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,8202,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,11310,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,17790,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1444,NO
18/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,6960,NO
18/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,13765,NO
18/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,3994,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,8262,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,18287,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,11877,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,4908,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,7397,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,8610,NO
18/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,14509,NO
18/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,8953,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,16350,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,15800,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,5918,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,4752,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,12125,NO
18/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,5389,NO
18/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,35450,NO
18/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,12316,NO
19/01/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,4997,NO
19/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,3717,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,630,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,4434,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,10716,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,13554,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1220,NO
19/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,6939,NO
19/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,8493,NO
19/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,3002,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,5132,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,11020,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,10310,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,2938,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,4401,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,7979,NO
19/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,8735,NO
19/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,6806,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,12369,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,10937,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,4357,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,3945,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,9043,NO
19/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,5506,NO
19/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,27802,NO
19/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,9201,NO
20/01/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,9060,NO
20/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,5733,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,869,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,8869,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,15763,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,16384,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1775,NO
20/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,9385,NO
20/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,15050,NO
20/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,4733,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,9462,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,20227,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,16369,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,6030,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,8108,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,11126,NO
20/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,17085,NO
20/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,13802,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,22109,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,15703,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,9335,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,6241,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,14619,NO
20/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,5275,NO
20/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,37919,NO
20/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,9309,NO
21/01/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,8887,NO
21/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,7169,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,848,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,9648,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,13927,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,18164,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,2552,NO
21/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,9095,NO
21/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,14187,NO
21/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,5529,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,10308,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,22172,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,16892,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,5892,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,9083,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,9260,NO
21/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,18864,NO
21/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,13596,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,21312,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,16537,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,9047,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,5763,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,14901,NO
21/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,5670,NO
21/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,36849,NO
21/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,7586,NO
22/01/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,9154,NO
22/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,7024,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,923,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,10987,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,13006,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,20444,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1691,NO
22/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,10822,NO
22/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,12798,NO
22/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,6458,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,9441,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,20165,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,16174,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,7288,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,9519,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,10851,NO
22/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,20018,NO
22/01/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,12709,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,21489,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,17075,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,9420,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,5534,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,16249,NO
22/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,5647,NO
22/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,38622,NO
22/01/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,8006,NO
23/01/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,9328,NO
23/01/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,6104,NO
23/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,998,NO
23/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,11605,NO
23/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,13013,NO
23/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,19160,NO
23/01/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,1070,NO
23/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,11736,NO
23/01/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,12627,NO
